field,person_id,college_id,graduation_year,degree,degree_id
Mechanical Engineering 機械,88610455,NA,NA,NA,88627918
Mechanical Engineering 機械,88602055,NA,NA,NA,88620081
Electrical Engineering 電機,88601168,NA,NA,NA,88619236
Electrical Engineering 電機,88610725,NA,NA,NA,88628168
Civil Engineering 土木,88610513,NA,NA,NA,88627974
Chemical Engineering 化工,88602070,NA,NA,NA,88620093
Civil Engineering 土木,88610622,NA,NA,NA,88628081
Civil Engineering 土木,88602187,NA,NA,NA,88620200
Civil Engineering 土木,88610776,NA,NA,NA,88628216
Civil Engineering 土木,88610574,NA,NA,NA,88628033
Civil Engineering 土木,88610604,NA,NA,NA,88628064
Civil Engineering 土木,88610591,NA,NA,NA,88628051
Mechanical Engineering 機械,88610691,NA,NA,NA,88628139
Civil Engineering 土木,88602868,NA,NA,NA,88620851
Agricultural Engineering,88610568,NA,NA,NA,88628027
Mechanical Engineering 機械,88610568,NA,NA,NA,88628028
Civil Engineering 土木,88610499,NA,NA,NA,88627962
Civil Engineering 土木,88602066,NA,NA,NA,88620090
Chemical Engineering 化工,88610785,NA,NA,NA,88628225
Chemical Engineering 化工,88610543,NA,NA,NA,88628002
Chemical Engineering 化工,88610698,NA,NA,NA,88628146
Chemical Engineering 化工,88610461,NA,NA,NA,88627924
Hydraulic Engineering,88610736,NA,NA,NA,88628178
Hydraulic Engineering,88610716,NA,NA,NA,88628163
Electrical Engineering 電機,88602073,NA,NA,NA,88620096
Electrical Engineering 電機,88610678,NA,NA,NA,88628126
Electrical Engineering 電機,88610769,NA,NA,NA,88628209
Civil Engineering 土木,88602096,NA,NA,NA,88620115
Chemical Engineering 化工,88610799,NA,NA,NA,88628237
Civil Engineering 土木,88610775,NA,NA,NA,88628215
Electrical Engineering 電機,88610542,NA,NA,NA,88628001
Chemical Engineering 化工,88610517,NA,NA,NA,88627977
Civil Engineering 土木,88610804,NA,NA,NA,88628242
Civil Engineering 土木,88610743,NA,NA,NA,88628184
Mechanical Engineering 機械,88610623,NA,NA,NA,88628082
Mechanical Engineering 機械,88610439,NA,NA,NA,88627904
Hydraulic Engineering,88610689,NA,NA,NA,88628136
Chemical Engineering 化工,88610659,NA,NA,NA,88628109
Textile Engineering 紡織,88611737,NA,NA,NA,88629122
Civil Engineering 土木,88610565,NA,NA,NA,88628025
Civil Engineering 土木,88610859,NA,NA,NA,88628297
Mechanical Engineering 機械,88610561,NA,NA,NA,88628021
Civil Engineering 土木,88610529,NA,NA,NA,88627988
Mechanical Engineering 機械,88610746,NA,NA,NA,88628187
Civil Engineering 土木,88610449,NA,NA,NA,88627914
Mechanical Engineering 機械,88610655,NA,NA,NA,88628105
Mechanical Engineering 機械,88610774,NA,NA,NA,88628214
Civil Engineering 土木,88610545,NA,NA,NA,88628004
Mining and Metallurgy,88610442,NA,NA,NA,88627907
Chemical Engineering 化工,88610807,NA,NA,NA,88628245
Civil Engineering 土木,88610644,NA,NA,NA,88628096
Architecture 建築,88610649,NA,NA,NA,88628101
Civil Engineering 土木,88611736,NA,NA,NA,88629121
Chemical Engineering 化工,88610596,NA,NA,NA,88628056
Civil Engineering 土木,88610766,NA,NA,NA,88628206
Civil Engineering 土木,88610618,NA,NA,NA,88628077
Chemical Engineering 化工,88610663,NA,NA,NA,88628112
Hydraulic Engineering,88610741,NA,NA,NA,88628182
Civil Engineering 土木,88610595,NA,NA,NA,88628055
Chemical Engineering 化工,88610481,NA,NA,NA,88627944
Civil Engineering 土木,88610667,NA,NA,NA,88628117
Civil Engineering 土木,88610471,NA,NA,NA,88627935
Chemical Engineering 化工,88610665,NA,NA,NA,88628114
Electrical Engineering 電機,88610704,NA,NA,NA,88628153
Mechanical Engineering 機械,88610714,NA,NA,NA,88628162
Mechanical Engineering 機械,88610457,NA,NA,NA,88627920
Civil Engineering 土木,88610753,NA,NA,NA,88628194
Civil Engineering 土木,88610559,NA,NA,NA,88628019
Agricultural Engineering,88610657,NA,NA,NA,88628107
Civil Engineering 土木,88610642,NA,NA,NA,88628094
Civil Engineering 土木,88610537,NA,NA,NA,88627996
Civil Engineering 土木,88610487,NA,NA,NA,88627950
Civil Engineering 土木,88610598,NA,NA,NA,88628058
Mechanical Engineering 機械,88601152,NA,NA,NA,88619221
Mechanical Engineering 機械,88610675,NA,NA,NA,88628124
Aviation,88610674,NA,NA,NA,88628123
Mechanical Engineering 機械,88602637,NA,NA,NA,88620635
Mechanical Engineering 機械,88610557,NA,NA,NA,88628017
Civil Engineering 土木,88610441,NA,NA,NA,88627906
Architecture 建築,88610755,NA,NA,NA,88628196
Civil Engineering 土木,88610465,NA,NA,NA,88627928
Architecture 建築,88610489,NA,NA,NA,88627952
Civil Engineering 土木,88601155,NA,NA,NA,88619224
Civil Engineering 土木,88610454,NA,NA,NA,88627917
Civil Engineering 土木,88602097,NA,NA,NA,88620116
Chemical Engineering 化工,88610781,NA,NA,NA,88628221
Mechanical Engineering 機械,88610722,NA,NA,NA,88628166
Mechanical Engineering 機械,88610556,NA,NA,NA,88628016
Textile Engineering 紡織,88610759,NA,NA,NA,88628199
Civil Engineering 土木,88610613,NA,NA,NA,88628073
Civil Engineering 土木,88610816,NA,NA,NA,88628253
Mining and Metallurgy,88610521,NA,NA,NA,88627980
Architecture 建築,88610782,NA,NA,NA,88628222
Mechanical Engineering 機械,88610682,NA,NA,NA,88628129
Civil Engineering 土木,88610512,NA,NA,NA,88627973
Mechanical Engineering 機械,88610504,NA,NA,NA,88627967
Mechanical Engineering 機械,88610573,NA,NA,NA,88628032
Mining and Metallurgy,88610666,NA,NA,NA,88628116
Mechanical Engineering 機械,88610508,NA,NA,NA,88627970
Mechanical Engineering 機械,88610473,NA,NA,NA,88627937
Mechanical Engineering 機械,88605490,NA,NA,NA,88623292
Mechanical Engineering 機械,88610636,NA,NA,NA,88628090
Mining and Metallurgy,88610742,NA,NA,NA,88628183
Mechanical Engineering 機械,88610468,NA,NA,NA,88627932
Chemical Engineering 化工,88610783,NA,NA,NA,88628223
Mechanical Engineering 機械,88610815,NA,NA,NA,88628252
Civil Engineering 土木,88610788,NA,NA,NA,88628227
Electrical Engineering 電機,88610734,NA,NA,NA,88628176
Electrical Engineering 電機,88610620,NA,NA,NA,88628079
Mechanical Engineering 機械,88610732,NA,NA,NA,88628174
Civil Engineering 土木,88610697,NA,NA,NA,88628145
Mechanical Engineering 機械,88610563,NA,NA,NA,88628023
Electrical Engineering 電機,88602046,NA,NA,NA,88620072
Electrical Engineering 電機,88601178,NA,NA,NA,88619247
Civil Engineering 土木,88605218,NA,NA,NA,88623047
Electrical Engineering 電機,88610606,NA,NA,NA,88628066
Electrical Engineering 電機,88610809,NA,NA,NA,88628247
Civil Engineering 土木,88602099,NA,NA,NA,88620117
Mechanical Engineering 機械,88610702,NA,NA,NA,88628150
Mechanical Engineering 機械,88610703,NA,NA,NA,88628152
Electrical Engineering 電機,88610500,NA,NA,NA,88627963
Mechanical Engineering 機械,88610681,NA,NA,NA,88628128
Mechanical Engineering 機械,88605488,NA,NA,NA,88623291
Chemical Engineering 化工,88602869,NA,NA,NA,88620852
Civil Engineering 土木,88610707,NA,NA,NA,88628155
Mechanical Engineering 機械,88610574,NA,NA,NA,88628034
Mechanical Engineering 機械,88610475,NA,NA,NA,88627939
Civil Engineering 土木,88610491,NA,NA,NA,88627954
Chemical Engineering 化工,88610590,NA,NA,NA,88628050
Chemical Engineering 化工,88610721,NA,NA,NA,88628165
Civil Engineering 土木,88602086,NA,NA,NA,88620107
Civil Engineering 土木,88610498,NA,NA,NA,88627961
Civil Engineering 土木,88610730,NA,NA,NA,88628172
Civil Engineering 土木,88610638,NA,NA,NA,88628092
Civil Engineering 土木,88610647,NA,NA,NA,88628099
Architecture 建築,88610763,NA,NA,NA,88628203
Mechanical Engineering 機械,88610664,NA,NA,NA,88628113
Mechanical Engineering 機械,88610639,NA,NA,NA,88628093
Mechanical Engineering 機械,88610444,NA,NA,NA,88627909
Chemical Engineering 化工,88610583,NA,NA,NA,88628044
Civil Engineering 土木,88610437,NA,NA,NA,88627902
Civil Engineering 土木,88610650,NA,NA,NA,88628102
Chemical Engineering 化工,88610546,NA,NA,NA,88628005
Chemical Engineering 化工,88610616,NA,NA,NA,88628075
Mechanical Engineering 機械,88602043,NA,NA,NA,88620069
Mechanical Engineering 機械,88610599,NA,NA,NA,88628059
Mechanical Engineering 機械,88610515,NA,NA,NA,88627976
Chemical Engineering 化工,88610684,NA,NA,NA,88628131
Hydraulic Engineering,88610801,NA,NA,NA,88628239
Hydraulic Engineering,88610770,NA,NA,NA,88628210
Civil Engineering 土木,88610779,NA,NA,NA,88628219
Civil Engineering 土木,88610575,NA,NA,NA,88628035
Electrical Engineering 電機,88610525,NA,NA,NA,88627984
Electrical Engineering 電機,88610680,NA,NA,NA,88628127
Mechanical Engineering 機械,88610577,NA,NA,NA,88628039
Chemical Engineering 化工,88610597,NA,NA,NA,88628057
Civil Engineering 土木,88602053,NA,NA,NA,88620079
Civil Engineering 土木,88602050,NA,NA,NA,88620075
Electrical Engineering 電機,88610527,NA,NA,NA,88627986
Electrical Engineering 電機,88601151,NA,NA,NA,88619220
Electrical Engineering 電機,88602054,NA,NA,NA,88620080
Civil Engineering 土木,88610773,NA,NA,NA,88628213
Civil Engineering 土木,88610631,NA,NA,NA,88628087
Civil Engineering 土木,88610534,NA,NA,NA,88627993
Mechanical Engineering 機械,88610805,NA,NA,NA,88628243
Mechanical Engineering 機械,88610806,NA,NA,NA,88628244
Electrical Engineering 電機,88601185,NA,NA,NA,88619253
Mechanical Engineering 機械,88610450,NA,NA,NA,88627915
Mechanical Engineering 機械,88610581,NA,NA,NA,88628042
Mechanical Engineering 機械,88610480,NA,NA,NA,88627943
Civil Engineering 土木,88610619,NA,NA,NA,88628078
Civil Engineering 土木,88610570,NA,NA,NA,88628030
Mechanical Engineering 機械,88610483,NA,NA,NA,88627946
Mechanical Engineering 機械,88602105,NA,NA,NA,88620124
Mechanical Engineering 機械,88604235,NA,NA,NA,88622140
Mechanical Engineering 機械,88610550,NA,NA,NA,88628009
Mechanical Engineering 機械,88602056,NA,NA,NA,88620082
Chemical Engineering 化工,88610438,NA,NA,NA,88627903
Mechanical Engineering 機械,88602188,NA,NA,NA,88620201
Civil Engineering 土木,88610467,NA,NA,NA,88627930
Civil Engineering 土木,88610505,NA,NA,NA,88627968
Civil Engineering 土木,88610490,NA,NA,NA,88627953
Civil Engineering 土木,88610670,NA,NA,NA,88628120
Civil Engineering 土木,88610798,NA,NA,NA,88628236
Mechanical Engineering 機械,88610494,NA,NA,NA,88627957
Civil Engineering 土木,88610780,NA,NA,NA,88628220
Chemical Engineering 化工,88610668,NA,NA,NA,88628118
Chemical Engineering 化工,88602042,NA,NA,NA,88620068
Chemical Engineering 化工,88610456,NA,NA,NA,88627919
Chemical Engineering 化工,88610443,NA,NA,NA,88627908
Hydraulic Engineering,88610614,NA,NA,NA,88628074
Chemical Engineering 化工,88610767,NA,NA,NA,88628207
Chemical Engineering 化工,88601177,NA,NA,NA,88619246
Mechanical Engineering 機械,88610701,NA,NA,NA,88628149
Mechanical Engineering 機械,88610752,NA,NA,NA,88628193
Mechanical Engineering 機械,88610713,NA,NA,NA,88628161
Mining and Metallurgy,88610477,NA,NA,NA,88627941
Civil Engineering 土木,88610485,NA,NA,NA,88627948
Hydraulic Engineering,88610677,NA,NA,NA,88628125
Hydraulic Engineering,88601161,NA,NA,NA,88619230
Civil Engineering 土木,88610497,NA,NA,NA,88627960
Civil Engineering 土木,88610552,NA,NA,NA,88628011
Civil Engineering 土木,88610768,NA,NA,NA,88628208
Civil Engineering 土木,88610602,NA,NA,NA,88628062
Civil Engineering 土木,88602103,NA,NA,NA,88620122
Chemical Engineering 化工,88610731,NA,NA,NA,88628173
Agricultural Engineering,88610520,NA,NA,NA,88627979
Civil Engineering 土木,88610547,NA,NA,NA,88628006
Civil Engineering 土木,88602058,NA,NA,NA,88620084
Mechanical Engineering 機械,88610787,NA,NA,NA,88628226
Mechanical Engineering 機械,88610522,NA,NA,NA,88627981
Chemical Engineering 化工,88601158,NA,NA,NA,88619227
Civil Engineering 土木,88610643,NA,NA,NA,88628095
Civil Engineering 土木,88610621,NA,NA,NA,88628080
Civil Engineering 土木,88610560,NA,NA,NA,88628020
Architecture 建築,88610586,NA,NA,NA,88628047
Chemical Engineering 化工,88610564,NA,NA,NA,88628024
Mechanical Engineering 機械,88610711,NA,NA,NA,88628159
Chemical Engineering 化工,88602102,NA,NA,NA,88620121
Civil Engineering 土木,88610726,NA,NA,NA,88628169
Civil Engineering 土木,88610688,NA,NA,NA,88628135
Chemical Engineering 化工,88610685,NA,NA,NA,88628132
Electrical Engineering 電機,88602065,NA,NA,NA,88620089
Mechanical Engineering 機械,88610757,NA,NA,NA,88628197
Chemical Engineering 化工,88610733,NA,NA,NA,88628175
Mechanical Engineering 機械,88610696,NA,NA,NA,88628144
Civil Engineering 土木,88602064,NA,NA,NA,88620088
Civil Engineering 土木,88602044,NA,NA,NA,88620070
Civil Engineering 土木,88602048,NA,NA,NA,88620073
Surveying 測量,88610548,NA,NA,NA,88628007
Surveying 測量,88610771,NA,NA,NA,88628211
Surveying 測量,88610538,NA,NA,NA,88627997
Surveying 測量,88602100,NA,NA,NA,88620118
Naval Engineering,88610626,NA,NA,NA,88628086
Mechanical Engineering 機械,88610710,NA,NA,NA,88628158
Mechanical Engineering 機械,88610519,NA,NA,NA,88627978
Mechanical Engineering 機械,88610803,NA,NA,NA,88628241
Mechanical Engineering 機械,88610790,NA,NA,NA,88628229
Mechanical Engineering 機械,88610466,NA,NA,NA,88627929
Mechanical Engineering 機械,88610486,NA,NA,NA,88627949
Hydraulic Engineering,88602063,NA,NA,NA,88620087
Hydraulic Engineering,88610740,NA,NA,NA,88628181
Aviation,88605069,NA,NA,NA,88622904
Civil Engineering 土木,88606558,NA,NA,NA,88624285
Mechanical Engineering 機械,88606546,NA,NA,NA,88624273
Mining and Metallurgy,88601411,NA,NA,NA,88619475
Civil Engineering 土木,88606534,NA,NA,NA,88624261
Mechanical Engineering 機械,88602703,NA,NA,NA,88620695
Electrical Engineering 電機,88606563,NA,NA,NA,88624290
Mining and Metallurgy,88606559,NA,NA,NA,88624286
Civil Engineering 土木,88606565,NA,NA,NA,88624292
Chemical Engineering 化工,88606556,NA,NA,NA,88624283
Civil Engineering 土木,88606545,NA,NA,NA,88624272
Hydraulic Engineering,88606540,NA,NA,NA,88624267
Hydraulic Engineering,88606535,NA,NA,NA,88624262
Hydraulic Engineering,88606536,NA,NA,NA,88624263
Mechanical Engineering 機械,88606564,NA,NA,NA,88624291
Mechanical Engineering 機械,88606543,NA,NA,NA,88624270
Mechanical Engineering 機械,88606544,NA,NA,NA,88624271
Mechanical Engineering 機械,88602540,NA,NA,NA,88620538
Mechanical Engineering 機械,88606547,NA,NA,NA,88624274
Civil Engineering 土木,88606539,NA,NA,NA,88624266
Electrical Engineering 電機,88606550,NA,NA,NA,88624278
Electrical Engineering 電機,88606561,NA,NA,NA,88624288
Civil Engineering 土木,88606542,NA,NA,NA,88624269
Architecture 建築,88606628,NA,NA,NA,88624356
Mechanical Engineering 機械,88606551,NA,NA,NA,88624279
Civil Engineering 土木,88602986,NA,NA,NA,88620962
Civil Engineering 土木,88606533,NA,NA,NA,88624260
Civil Engineering 土木,88606555,NA,NA,NA,88624282
Mechanical Engineering 機械,88601412,NA,NA,NA,88619476
Naval Engineering,88605381,NA,NA,NA,88623194
Mechanical Engineering 機械,88606554,NA,NA,NA,88624281
Mechanical Engineering 機械,88608307,NA,NA,NA,88625929
Mechanical Engineering 機械,88602596,NA,NA,NA,88620594
Chemical Engineering 化工,88603873,NA,NA,NA,88621809
Mechanical Engineering 機械,88608305,NA,NA,NA,88625927
Civil Engineering 土木,88602789,NA,NA,NA,88620776
Civil Engineering 土木,88601697,NA,NA,NA,88619747
Chemistry,88605506,NA,NA,NA,88623307
Hydraulic Engineering,88604394,NA,NA,NA,88622289
Hydraulic Engineering,88604395,NA,NA,NA,88622290
Mining and Metallurgy,88604390,NA,NA,NA,88622285
Civil Engineering 土木,88600831,NA,NA,NA,88618927
Chemical Engineering 化工,88601695,NA,NA,NA,88619745
Electrical Engineering 電機,88608306,NA,NA,NA,88625928
Mechanical Engineering 機械,88608308,NA,NA,NA,88625930
Mechanical Engineering 機械,88603875,NA,NA,NA,88621811
Chemical Engineering 化工,88608039,NA,NA,NA,88625687
Civil Engineering 土木,88601642,NA,NA,NA,88619693
Mechanical Engineering 機械,88608037,NA,NA,NA,88625685
Electrical Engineering 電機,88608022,NA,NA,NA,88625670
Electrical Engineering 電機,88608035,NA,NA,NA,88625683
Electrical Engineering 電機,88608029,NA,NA,NA,88625677
Mechanical Engineering 機械,88608030,NA,NA,NA,88625678
Chemical Engineering 化工,88608036,NA,NA,NA,88625684
Mechanical Engineering 機械,88601646,NA,NA,NA,88619697
Mechanical Engineering 機械,88601640,NA,NA,NA,88619691
Civil Engineering 土木,88608027,NA,NA,NA,88625675
Civil Engineering 土木,88601643,NA,NA,NA,88619694
Civil Engineering 土木,88601645,NA,NA,NA,88619696
Civil Engineering 土木,88608023,NA,NA,NA,88625671
Civil Engineering 土木,88608024,NA,NA,NA,88625672
Chemical Engineering 化工,88608032,NA,NA,NA,88625680
Mechanical Engineering 機械,88601647,NA,NA,NA,88619698
Chemical Engineering 化工,88608031,NA,NA,NA,88625679
Civil Engineering 土木,88608034,NA,NA,NA,88625682
Mechanical Engineering 機械,88608028,NA,NA,NA,88625676
Electrical Engineering 電機,88608033,NA,NA,NA,88625681
Civil Engineering 土木,88608038,NA,NA,NA,88625686
Civil Engineering 土木,88601641,NA,NA,NA,88619692
Chemical Engineering 化工,88604213,NA,NA,NA,88622116
Civil Engineering 土木,88610356,NA,NA,NA,88627827
Mechanical Engineering 機械,88602030,NA,NA,NA,88620057
Civil Engineering 土木,88600324,NA,NA,NA,88618461
Hydraulic Engineering,88603252,NA,NA,NA,88621218
Mechanical Engineering 機械,88610349,NA,NA,NA,88627821
Mechanical Engineering 機械,88602027,NA,NA,NA,88620054
Chemical Engineering 化工,88611725,NA,NA,NA,88629113
Hydraulic Engineering,88608015,NA,NA,NA,88625663
Electrical Engineering 電機,88608017,NA,NA,NA,88625665
Chemical Engineering 化工,88608021,NA,NA,NA,88625669
Mechanical Engineering 機械,88601636,NA,NA,NA,88619687
Civil Engineering 土木,88608020,NA,NA,NA,88625668
Chemical Engineering 化工,88603081,NA,NA,NA,88621051
Agricultural Engineering,88601638,NA,NA,NA,88619689
Civil Engineering 土木,88601637,NA,NA,NA,88619688
Mechanical Engineering 機械,88608016,NA,NA,NA,88625664
Electrical Engineering 電機,88608013,NA,NA,NA,88625662
Civil Engineering 土木,88608018,NA,NA,NA,88625666
Chemical Engineering 化工,88603082,NA,NA,NA,88621052
Chemical Engineering 化工,88604360,NA,NA,NA,88622258
Civil Engineering 土木,88602762,NA,NA,NA,88620750
Civil Engineering 土木,88608019,NA,NA,NA,88625667
Industry,88604024,NA,NA,NA,88621946
Hydraulic Engineering,88606746,NA,NA,NA,88624467
Mechanical Engineering 機械,88601448,NA,NA,NA,88619510
Hydraulic Engineering,88606764,NA,NA,NA,88624484
Aviation,88601445,NA,NA,NA,88619508
Electrical Engineering 電機,88606741,NA,NA,NA,88624463
Mechanical Engineering 機械,88606774,NA,NA,NA,88624493
Civil Engineering 土木,88606770,NA,NA,NA,88624488
Chemical Engineering 化工,88606759,NA,NA,NA,88624479
Mechanical Engineering 機械,88606768,NA,NA,NA,88624486
Civil Engineering 土木,88601434,NA,NA,NA,88619498
Civil Engineering 土木,88606750,NA,NA,NA,88624470
Architecture 建築,88606739,NA,NA,NA,88624461
Chemical Engineering 化工,88606796,NA,NA,NA,88624516
Chemical Engineering 化工,88606812,NA,NA,NA,88624532
Civil Engineering 土木,88606778,NA,NA,NA,88624497
Civil Engineering 土木,88601433,NA,NA,NA,88619497
Civil Engineering 土木,88606761,NA,NA,NA,88624481
Civil Engineering 土木,88606793,NA,NA,NA,88624513
