employer_id,employer_name,location_id,parent_id,parent_name
67466,航空署首都修理工廠,NA,NA,NA
67475,廣東瓊崖綏靖委員公署,74,NA,NA
67483,上海泰康洋行,877,NA,NA
67491,靖江長中學校,2443,NA,NA
67496,株州機廠,5544,NA,NA
67501,培英中學,NA,NA,NA
67508,三極無線電學校,NA,NA,NA
67517,松江縣立高等小學校,1409,NA,NA
67520,東南無線電管理處,NA,NA,NA
67522,吳淞海岸電台,7212,NA,NA
67542,宣城京衢路工程局,27373,NA,NA
67547,美國勃勿羅汽油機器公司,1387,NA,NA
67549,漢口揚子機器製造公司,2380,NA,NA
67552,杭州杭機廠,999,NA,NA
67561,日本東京日本鐵工所,604,NA,NA
67571,廣西荔梧公路,73,NA,NA
67580,香港浩昌和五金公司,1072,NA,NA
67594,武昌民生紡絲公司,1036,NA,NA
67602,南昌行營閩浙贛皖邊區公路處,NA,NA,NA
67608,天津機務副段,427,NA,NA
67611,東京東洋硝子工場,604,NA,NA
67649,山東溥益製糖釀造工廠,77,NA,NA
67698,日本人造肥料工場,258,NA,NA
67700,青島膠澳電汽公司,2331,NA,NA
67711,辰谿兵工廠,29410,NA,NA
67732,交通部留美學生監督處,NA,NA,NA
67740,北平礦業,410,NA,NA
67744,南京蒙藏委員會,90,NA,NA
67779,Woolwich 兵工廠,3067,NA,NA
67782,Lee-Enfield 槍廠,125,NA,NA
67784,Waltham Abbey 製藥廠,67785,NA,NA
67788,Newcastle-upon-Tyne 砲廠,50265,NA,NA
67791,Krupp 砲廠,9898,NA,NA
67793,Schneider 兵工廠,159,NA,NA
67795,上海兵工署,877,NA,NA
67797,烟台海軍槍砲練習所,6947,NA,NA
67814,朝陽煤礦,10202,NA,NA
67817,上海華中煤業公司,877,NA,NA
67871,上海特別市工務局,877,NA,NA
67873,青島特別市政府,2331,NA,NA
67886,東北特種車隊,NA,NA,NA
67899,西京籌備委員會,NA,NA,NA
67975,江西上饒中學,67976,NA,NA
67991,上海華啟公司,877,NA,NA
68006,廣州社會社,350,NA,NA
68023,寧武中學,76,NA,NA
68059,天津衞戍司令部,427,NA,NA
68072,上海民生墨水工廠,877,NA,NA
68076,新中貿易公司,NA,NA,NA
68078,重慶大同機器電料公司,1270,NA,NA
68080,玉森農場,NA,NA,NA
68082,吉利洋行,NA,NA,NA
68103,陝西大荔涇洛工程局,78,NA,NA
68112,湖北公路管理局,68,NA,NA
68166,熱河朝陽夏家窰,NA,NA,NA
68168,開灤礦局馬家溝礦廠,NA,NA,NA
68170,灃惠渠,NA,NA,NA
68172,龍惠溪測量隊分,NA,NA,NA
68179,熱河財政分廳,94,NA,NA
68181,察哈爾財政分廳,93,NA,NA
68183,黑龍江梧桐河金礦試驗場,65,NA,NA
68190,川粵鐵路,NA,NA,NA
68197,杭州汽車號,999,NA,NA
68199,南陽汽車號,9772,NA,NA
68201,上海中國煤氣機製造煤廠,877,NA,NA
68203,武陽夏三鎮商埠公署,NA,NA,NA
68205,華洋義賑會湖北分會,68,NA,NA
68207,漢陽東城垸堤河工程處公署,1120,NA,NA
68209,加修漢口張公堤總董事會,2380,NA,NA
68213,京黔鐵路,NA,NA,NA
68215,山東交通部青濰城烟工程處,77,NA,NA
68220,武漢工程處,356,NA,NA
68223,香港巴馬丹拿,1072,NA,NA
68225,香港工務司署,1072,NA,NA
68229,收地部,NA,NA,NA
68242,上海公共汽車公司,877,NA,NA
68255,韶坪公路,NA,NA,NA
68281,河南洛寧長水鎮豫西橋涵工程處,66,NA,NA
68307,遼吉黑電政監督處,NA,NA,NA
68328,北平恆興織染廠,410,NA,NA
68330,慈型機械工廠,NA,NA,NA
68363,Lima 機車公司,1387,NA,NA
68384,上海郵務管理局,877,NA,NA
68401,江蘇水產學校,71,NA,NA
68408,雲南錫務公司,81,NA,NA
68410,湖南江華錫礦,63799,NA,NA
68412,湖南黑鉛煉廠工業化驗所,67,NA,NA
68414,江西裕豐鎢礦公司,70,NA,NA
68418,湖南礦業公會,67,NA,NA
68424,德國加斯麥三和土廠,121,NA,NA
68426,Louis Eilers 橋廠,121,NA,NA
68451,英國固敏造船廠,125,NA,NA
68454,海軍馬尾飛潛學校,419,NA,NA
68456,上海招商總局,877,NA,NA
68478,上海龍華水泥廠,877,NA,NA
68480,上海龍華水泥公司,877,NA,NA
68482,四川水泥廠,1434,NA,NA
68484,上海水泥公司,877,NA,NA
68490,松江縣政府,1409,NA,NA
68523,古巴各製糖廠,68524,NA,NA
68527,上海購料委員會,877,NA,NA
68532,福州無線電報局,419,NA,NA
68545,江蘇省立第八中學,71,NA,NA
68547,第五師範,NA,NA,NA
68563,日本電鍍電池工場,258,NA,NA
68566,日本中央研究所,258,NA,NA
68602,江寧建設局,1881,NA,NA
68614,四川巴縣鄉村電話管理處,80,NA,NA
68616,重慶市中學,1270,NA,NA
68643,馬江船政局,NA,NA,NA
68655,美國礦務局,1387,NA,NA
68658,開乃特金礦,1387,NA,NA
68687,比利時鐵路工程處,2753,NA,NA
68689,法國聖太田鐵工廠,159,NA,NA
68709,International Standard Elec. Corp.,125,NA,NA
68711,Leo La Brations Standard,159,NA,NA
68713,太倉電燈公司,2641,NA,NA
68718,浙江長途電話籌備處,62,NA,NA
68785,湖南省政府,67,NA,NA
68799,Paige Motor Car Co.,34866,NA,NA
68803,張庫長途汽車處,8012,NA,NA
68806,石景山龍煙鐵廠,410,NA,NA
68834,山東惠民中學,77,NA,NA
68837,濟南初級中學,1177,NA,NA
68841,蕪湖職業學校,3703,NA,NA
68843,藹益吉中華電機製造廠,NA,NA,NA
68859,安徽中等職業學校,1910,NA,NA
68873,河南陝州停車廠,37394,NA,NA
68936,董大酉建築事務所,877,NA,NA
68952,山西工專染織工廠,76,NA,NA
68974,天津長途電話局,427,NA,NA
68976,河北長途電話局,63,NA,NA
68990,永彰建築事務所,877,NA,NA
69006,淳安縣政府,26295,NA,NA
69016,D. P. Robinson Co.,1387,NA,NA
69056,佐藤工業實驗所,258,NA,NA
69058,日本製糖公司,258,NA,NA
69060,明治製糖公司,258,NA,NA
69062,上海明華製糖公司,877,NA,NA
69065,浙江杭縣建設局,765,NA,NA
69068,金華區,1597,NA,NA
69081,四川人和製鐵公司,1434,NA,NA
69086,山東無棣縣政府,22400,NA,NA
69097,日本橫濱市立商工實習學校肥皂廠,17969,NA,NA
69100,日清製油株式會社,258,NA,NA
69111,天鳳公路,NA,NA,NA
69133,美國邁雷機械廠,1387,NA,NA
69135,紐約造船廠,146,NA,NA
69152,"日本秋田縣荒山, 金澤, 足尾等銅山",729,NA,NA
69154,福島縣廣田炭礦,32192,NA,NA
69158,西康建設委員會,95,NA,NA
69180,浦東上川交通公司,1322,NA,NA
69182,濟南 A. E. G. 中華電機廠,1177,NA,NA
69202,河北開灤礦務局,63,NA,NA
69244,法國巴黎地底電車發電所,1948,NA,NA
69246,水力發電廠,1948,NA,NA
69248,煤力發電廠,1948,NA,NA
69275,法國電機工廠,159,NA,NA
69277,法國無線電台,159,NA,NA
69323,Pittsburgh Electric Furnace Corp,1801,NA,NA
69346,青島市財政局,2331,NA,NA
69381,冀北電力公司,NA,NA,NA
69399,中央政治大學,90,NA,NA
69441,廣州電廠,350,NA,NA
69443,淮南鐵路局,NA,NA,NA
69457,上海天祥洋行,877,NA,NA
69507,台灣省鋼鐵公司,69508,NA,NA
69511,南京國際廣播電台,90,NA,NA
69516,重慶豫豐紗廠,1270,NA,NA
69522,上海中國紡織建設公司,877,NA,NA
69528,合川豫豐紗廠,23657,NA,NA
69537,重慶申新第四紗廠,1270,NA,NA
69541,天津電力公司,427,NA,NA
69545,祥泰公司,877,NA,NA
69547,新元電機製造廠,877,NA,NA
69554,新安電機廠,877,NA,NA
69559,國防部,90,NA,NA
69565,工程貿易進出口行,877,NA,NA
69567,天元實業公司,877,NA,NA
69582,中建電機製造廠,877,NA,NA
69598,林洪慶工程師事務所,877,NA,NA
69601,中國農業機械公司,877,NA,NA
69608,上海四達工業廠,877,NA,NA
69634,鎮江縣政府,1618,NA,NA
69666,浙江省公路局,62,NA,NA
69670,漢白路工程處,26690,NA,NA
69677,蘇崑工程處 (蘇崑公路工程處),1636,NA,NA
69685,湯山砲校,69686,NA,NA
69695,赤山湖河工賑處,12167,NA,NA
69794,華中建築公司,90,NA,NA
69819,宜興縣政府,1630,NA,NA
69821,蕭山縣政府,15471,NA,NA
70002,六合縣政府,4297,NA,NA
70079,Beijing University 北京大學,410,NA,NA
70090,建川煤鑛公司,NA,NA,NA
70096,國立西南聯合大學,556,NA,NA
70099,礦冶研究所,NA,NA,NA
70110,昆明煉廠,556,NA,NA
70113,雲南鑛業公司,81,NA,NA
70116,滇西煤礦籌備處,70117,NA,NA
70122,五福煤廠,NA,NA,NA
70128,龍門煤礦局,70129,NA,NA
70136,中印公路,70137,NA,NA
70154,遷建委員會大建分廠籌備處,NA,NA,NA
70160,建中煤礦,NA,NA,NA
70189,寶源企業公司鑛務部,NA,NA,NA
70191,貴州企業公司,75,NA,NA
70208,樂昌公司工鑛組,NA,NA,NA
70211,威遠煤礦公司,NA,NA,NA
70239,四川鑛業公司,1434,NA,NA
70249,中國興業公司,NA,NA,NA
70252,陵江煉鐵廠,70253,NA,NA
70255,貴州煤礦公司,75,NA,NA
70259,東林煤礦公司,1270,NA,NA
70263,鹽務總局技術處,NA,NA,NA
70275,粵桂金鑛探勘隊,73,NA,NA
70278,大公鐮冶化學公司,NA,NA,NA
70287,渝鑫鋼鐵廠,1270,NA,NA
70292,沅桃採金處,67,NA,NA
70296,工礦調整處,NA,NA,NA
70333,桂林沈宜甲工廠,4238,NA,NA
70364,華僑企業公司,NA,NA,NA
70366,益大煤鐮公司,NA,NA,NA
70378,四川省第二鑛區測勘隊,1434,NA,NA
70391,江西金鑛廠,70,NA,NA
70463,資和冶煉公司,NA,NA,NA
70521,永登煤鑛局,69,NA,NA
70540,成都燃料公司灌縣煤鑛,67401,NA,NA
70545,隴海路寶雞機廠,2496,NA,NA
70551,甘肅鑛業公司,69,NA,NA
70553,國立貴陽師範學院,3924,NA,NA
70580,鑛冶研究所,NA,NA,NA
70605,中央地質調查所,NA,NA,NA
70617,貴州農工學院,75,NA,NA
70640,興國工鑛公司鑛業部,NA,NA,NA
70668,桂林科學實驗館,4238,NA,NA
70674,福建企業公司,61,NA,NA
70677,貴陽建設廳,3924,NA,NA
70684,太中實業公司,NA,NA,NA
70692,四川礦業公司江北煤礦,1434,NA,NA
70741,外匯平準基金委員會,NA,NA,NA
70748,三才生煤礦公司,NA,NA,NA
70804,甌海關,24966,NA,NA
70819,王竹兩港潮水閘工程處,NA,NA,NA
70828,河北運河善後委員會,63,NA,NA
70853,比國沙洛王北齊利煤礦,2753,NA,NA
70855,德薩爾管理局,2753,NA,NA
70880,上海平民居所委員會,877,NA,NA
70883,上海市教育局,877,NA,NA
70890,河北中華礦業公司,63,NA,NA
70893,山東德州兵工處,77,NA,NA
70895,天津協昌和罐鋼廠,427,NA,NA
70900,上海永安鑄鋼廠,877,NA,NA
70930,吉林磐石銅礦局,72,NA,NA
70932,吉林採金局,72,NA,NA
70943,上海寶興紡織廠,877,NA,NA
70992,山東省立第九中學,77,NA,NA
70994,濟南省立第一中學,1177,NA,NA
70998,山東採金局,77,NA,NA
71024,上海噴漆製造廠,877,NA,NA
71030,日本名古屋火力發電所,3105,NA,NA
71054,肇明電氣公司,NA,NA,NA
71071,浙江杭平段海塘工程處,62,NA,NA
71085,Eastman 飛機公司,1387,NA,NA
71087,Hisc. 飛機公司,1387,NA,NA
71090,杭州航空署,999,NA,NA
71098,上海中國無線電業公司,877,NA,NA
71122,美國佛密亞煤礦,1387,NA,NA
71124,Sullivan Co.,1387,NA,NA
71127,麻省泉田水電建設,144,NA,NA
71135,重慶市工務處城區工務派出所,1270,NA,NA
71140,Glenn L. Martin Aircraft Co.,1387,NA,NA
71162,新加坡市政府,3099,NA,NA
71165,川湘鐵路籌備處,NA,NA,NA
71171,中國礦業公司,NA,NA,NA
71183,德國陸地測量總局,121,NA,NA
71185,柏林漢莎攝影測量公司,432,NA,NA
71194,比國安維斯白爾電話公司,2753,NA,NA
71197,泰安電報局,6673,NA,NA
71210,克斯提飛機發動機廠,125,NA,NA
71220,上海大中染料廠,877,NA,NA
71243,中國運輸公司,NA,NA,NA
71252,福建光復中學,61,NA,NA
71254,福建鑄幣廠,61,NA,NA
71263,Morgan Engineering Co.,1387,NA,NA
71268,葫蘆島運河局,10648,NA,NA
71270,葫蘆島黃河局,10648,NA,NA
71272,長蘆鹽務稽核分所,427,NA,NA
71275,松江鹽務稽核分所,1409,NA,NA
71277,川南鹽務稽核分所,1434,NA,NA
71282,皖岸榷運局,NA,NA,NA
71286,南京鹽務稽核總所,90,NA,NA
71288,鹽務署,NA,NA,NA
71290,上海鹽務總局,877,NA,NA
71294,西北汽車公司修車廠,NA,NA,NA
71301,廣東繅絲廠籌備處,74,NA,NA
71309,江西安源礦業管理處,26967,NA,NA
71311,江西貴谿建設局,1514,NA,NA
71313,南昌中學,522,NA,NA
71317,美國維廉工程公司,1387,NA,NA
71319,貿利車身公司,NA,NA,NA
71354,Frazer-Shield & Co.,1387,NA,NA
71365,無軌電車籌備委員會,NA,NA,NA
71411,廣西邕賓公路局,73,NA,NA
71413,梧州公路局,4962,NA,NA
71415,梧州市政局,4962,NA,NA
71426,湖北陸軍測量學校,68,NA,NA
71428,湖北陸軍測量局,68,NA,NA
71430,湖南中路汽車路局,67,NA,NA
71434,湖南地方自治訓練所,67,NA,NA
71438,湖南常德縣城堤工程委員會,402,NA,NA
71464,山西無線電學校,76,NA,NA
71478,青島海軍工廠,2331,NA,NA
71495,Stanford U. 研究所,130,NA,NA
71497,Chicago Power Co.,12065,NA,NA
71499,廣州市第三職業學校,350,NA,NA
71506,Ransomes & Rapier Ltd,125,NA,NA
71508,"Braithwaite & Co., Ltd",125,NA,NA
71510,香港華仁書院,1072,NA,NA
71512,香港亞細亞自來水廠,1072,NA,NA
71514,上海特火油公司,877,NA,NA
71522,淮安建設局,1292,NA,NA
71528,江西甲種工業學校,70,NA,NA
71535,廣東西村工專,74,NA,NA
71569,日本九州豐國炭礦及目尾炭礦,71570,NA,NA
71575,湖南永興福和煤礦公司,16164,NA,NA
71592,比國列日電機廠,2753,NA,NA
71618,安徽省會工務局,60,NA,NA
71629,廣州政務委員會,350,NA,NA
71633,軍事參議院,NA,NA,NA
71636,軍事訓練總監部,NA,NA,NA
71681,Ohio Box Board Co.,137,NA,NA
71704,河北開灤礦務局趙各莊段,8713,NA,NA
71745,廣東空軍技術處,74,NA,NA
71747,廣東航空學校,74,NA,NA
71750,德國飛機製造廠,121,NA,NA
71767,Colorado 電煉錳鐵鎢鐵合金廠,149,NA,NA
71769,黑龍江關都金礦,65,NA,NA
71771,雲南政府交通司,81,NA,NA
71774,雲南東大公司,81,NA,NA
71782,上海內地特別市工廠,877,NA,NA
71804,鄭州修車廠,2496,NA,NA
71814,福建涵江電廠,61,NA,NA
71843,湖南無線電製造所,67,NA,NA
71847,湖南交通學校,67,NA,NA
71872,香港安利洋行,1072,NA,NA
71879,廣州新通貿易公司,350,NA,NA
71913,法國巴黎隧道電車公司,1948,NA,NA
71915,都門生公司,159,NA,NA
71921,美國檀香山國民銀行,71922,NA,NA
71924,美國奧嘩胡汽車公司,1387,NA,NA
71929,Montana Power Co.,1387,NA,NA
71935,Chicago Smith Building Co,12065,NA,NA
71967,湖南實業學校,67,NA,NA
71969,滇黔礦務監督署,NA,NA,NA
71992,American Tel. & Telegraph Co,1387,NA,NA
72006,天津市商會,427,NA,NA
72009,國民政府整理內外債委員會,NA,NA,NA
72028,廣東無線電專校,74,NA,NA
72052,青島港務工程局,2331,NA,NA
72063,衡山坑村採礦處,4594,NA,NA
72079,正誼煤礦,NA,NA,NA
72089,廣西柳州無線電台,11289,NA,NA
72105,中華汽車業務社,NA,NA,NA
72123,上海美孚油行工場,877,NA,NA
72148,江蘇運河工程總局,71,NA,NA
72150,江蘇省立第七中學,71,NA,NA
72152,海門啟秀中學,1189,NA,NA
72154,三益中學,71,NA,NA
72156,南通江蘇省立第四中學,71,NA,NA
72158,南通建築公司,562,NA,NA
72176,京瀋鐵路,410,NA,NA
72196,湖北電政局,68,NA,NA
72217,和濟冶煉廠,NA,NA,NA
72231,新興煤礦,NA,NA,NA
72261,珙長鑛業公司,NA,NA,NA
72263,合江煤礦公司,NA,NA,NA
72275,燃料管理處,NA,NA,NA
72308,總理實業計劃研究會,NA,NA,NA
72326,裕元公司,NA,NA,NA
72329,犍槳翻砂廠,NA,NA,NA
72331,上川鋼鐵公司製鐵廠,NA,NA,NA
72342,人和公司人和溝鐵廠,NA,NA,NA
72347,甘肅臨時參議會,69,NA,NA
72364,武鳴上達金礦公司,NA,NA,NA
72382,國立西康技專,95,NA,NA
72401,採金局甘肅金鑛探勘隊,69,NA,NA
72414,湖南金鐮局,67,NA,NA
72423,湘江煤礦,NA,NA,NA
72435,貴州鑛產探測團,75,NA,NA
72442,資和洗焦廠,NA,NA,NA
72447,中央調查統計局,NA,NA,NA
72471,恆豐煤礦,NA,NA,NA
72497,張芭馬煤礦,NA,NA,NA
72499,貴陽煤礦鑑公司築東鑛埸,3924,NA,NA
72533,運輸統制局運務總處,NA,NA,NA
72597,崔海建築測繪所,NA,NA,NA
72623,英美煙公司,NA,NA,NA
72626,江蘇第二工業學校,NA,NA,NA
72663,隆昌公司,NA,NA,NA
72705,"National Highway Administration, Chungking (Chongqing)",1270,NA,NA
72711,Ming-Sung Machine Works,NA,NA,NA
72714,Heng-Shun Machines Works,2165,NA,NA
72719,"Engineering Bureau, Guizhou-Guangxi Railway",73,NA,NA
72722,"National Conservancy Commission, Kolosan",1270,NA,NA
72725,China Development Corporation,1270,NA,NA
72728,Kia Hua Cement Company,NA,NA,NA
72731,San Min Chu I Youth Corps,1270,NA,NA
72738,Chahar Provincial Government,93,NA,NA
72741,Xinjiang Provincial Government,79,NA,NA
72745,Ministry of Economic Affairs,1270,NA,NA
72748,China Electrical Engineering Society,NA,NA,NA
72750,Rensselaer Polytechnic Institute,59844,NA,NA
72753,Committee for the Supervision of the Removal of Factories from Shanghai to the Interior,877,NA,NA
72760,"China Match Raw Materials Manufacturing Co.,",NA,NA,NA
72769,Paoki - Tienshui Railway Engineering Bureau,19095,NA,NA
72780,Kuomintang Central Executive Committee,1270,NA,NA
72783,Central Yuan,79,NA,NA
72787,Bridge Planing and Engineering Bureau,1270,NA,NA
72795,"Sichuan-Yunnan Railway Co.,",556,NA,NA
72803,Chinese delegation in United Nations Monetary and Financial Conference,NA,NA,NA
72817,China Geological Survey (CGS),410,NA,NA
72820,Chinese Delegation to Coronation of King George VI,NA,NA,NA
72824,Central Military Commission (China),410,NA,NA
72831,Ta Hsin Iron and Steel Works,877,NA,NA
72834,Yu Hsin Iron and Steel Works,1270,NA,NA
72856,鄭州商埠籌備處,2496,NA,NA
72881,檢察局,NA,NA,NA
72896,廣州慎昌洋行,350,NA,NA
72905,北京亞歐營造局,410,NA,NA
72945,上海中華滙業銀行,877,NA,NA
72947,三源煤礦公司,NA,NA,NA
72949,廣東鐵路專門學校,350,NA,NA
73117,執政府,NA,NA,NA
73142,美利堅橋務公司,1387,NA,NA
73166,震華電氣廠,NA,NA,NA
73179,奉天阜成建築公司,64,NA,NA
73197,京報館,410,NA,NA
73209,開成土木公司,NA,NA,NA
73226,香港工程局,1072,NA,NA
73256,安徽水利測量局,60,NA,NA
73315,上海滬閔汽車路,877,NA,NA
73334,清孟鐵路,NA,NA,NA
73341,安記工程司處,NA,NA,NA
73360,湖北官產清理處,68,NA,NA
73369,美國橋樑公司,1387,NA,NA
73372,安徽省城省道局工務科,60,NA,NA
73467,亞細亞火油公司,1072,NA,NA
73487,江門商埠,19550,NA,NA
73518,萬國運動賽馬會,410,NA,NA
73541,重慶建築商場,1270,NA,NA
73578,大通建築工廠,NA,NA,NA
73583,河南通豐公司,66,NA,NA
73593,市政工所,NA,NA,NA
73595,西湖測量處,999,NA,NA
73637,江西財政廳,70,NA,NA
73672,中央無線電器材公司,NA,NA,NA
73725,上海廣播電台,NA,NA,NA
73772,香港市政公所,1072,NA,NA
73798,協順木廠,427,NA,NA
73894,北京首公公司,410,NA,NA
73912,法商電車電燈公司,1270,NA,NA
73934,利民鐵工廠,NA,NA,NA
73959,華德燈泡廠,NA,NA,NA
73972,亞美無線電公司,877,NA,NA
73979,公用電機公司,877,NA,NA
73990,京滬鐵路管理局材料處,NA,NA,NA
73999,上海工程企業公司,877,NA,NA
74001,科學大眾出版社,877,NA,NA
74004,中華工程公司,NA,NA,NA
74006,中國油輪公司,NA,NA,NA
74010,誠孚鐵廠,877,NA,NA
74012,大成電機廠,877,NA,NA
74014,中央絕緣器材公司,877,NA,NA
74016,民營電業協會,877,NA,NA
74019,僑聯公司,877,NA,NA
74022,中央航空公司無線電股,877,NA,NA
74026,國際飯店,877,NA,NA
74030,中國理化廠,877,NA,NA
74033,亞浦耳燈泡廠,877,NA,NA
74035,大中瓷電股份有限公司,877,NA,NA
74041,行政院善後救濟分署儲運局,NA,NA,NA
74047,國立上海高級機械職業公司,877,NA,NA
74070,上海BBC公司,877,NA,NA
74151,天津新通貿易公司,427,NA,NA
74174,北京電燈公司,410,NA,NA
74179,北京青年會留學部,410,NA,NA
74203,廣東電力公司,350,NA,NA
74248,上海華商紗廠聯合會,877,NA,NA
74332,大中電工廠,NA,NA,NA
74336,美國西電公司上海分公司,877,NA,NA
74338,民豐紗廠,NA,NA,NA
74342,鴻康電料廠,NA,NA,NA
74350,益朗電光廠,NA,NA,NA
74353,中美企業公司,NA,NA,NA
74358,上海市立工業専科學校,NA,NA,NA
74360,中國染織印染工程事務所,NA,NA,NA
74363,安東工程貿易公司,NA,NA,NA
74422,漢士洋行,NA,NA,NA
74455,維昌洋行,NA,NA,NA
74489,The Light Railway Company,74491,NA,NA
74504,Chinese National History Compiling Bureau,NA,NA,NA
74510,Chinese Geographical Society,410,NA,NA
74558,Board of Commerce 商部,NA,NA,NA
74563,Hankow real estate and trading company,2380,NA,NA
74565,Peking Society of Natural History,410,NA,NA
74567,Peking Laboratory of Natural History,410,NA,NA
74575,Pacific Trading Company,2380,NA,NA
74578,H. S. Chuck Engineering Corporation,2380,NA,NA
74580,The second special administrative district of Hankow,2380,NA,NA
74588,Far East Trading Co.,877,NA,NA
74597,Tsang Shing Mau-Fung-Shan Gold Mining and Milling Company,NA,NA,NA
74601,Bright Star Company,590,NA,NA
74603,National Commercial and Savings Bank of Hongkong,1072,NA,NA
74608,"Headquarters of Bandit Suppression Forces for the Border Districts of Kiangsi, Kwangtung and Fukien",NA,NA,NA
74613,Broadcasting Station of the Nanchang Provisional Headquarters,522,NA,NA
74615,"Headquarters of the Commander-in-Chief of the Northern Route Bandit-suppression Forces for the Provinces of Kiangsi, Kwangtung, Fukien, Hunan, and Hupeh",NA,NA,NA
74618,Headquarters of the Pacification Commissioner of Kiangsi,73,NA,NA
74632,Chiang Kai-shek's headquarters,NA,NA,NA
74639,Workers' model village in Pootung,877,NA,NA
74641,Officers' Moral Endeavor Association,90,NA,NA
74644,Association for Economic and Social Advancement in Shanghai,877,NA,NA
74655,Navigation Bureau 航政局,877,NA,NA
